,name,song_ids,duration_ms,url,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
65,The Jackie (with J. Cole & Lil Tjay),15qKrPi4Kg0z7g9HlwWyeb,204434,https://open.spotify.com/track/15qKrPi4Kg0z7g9HlwWyeb,0.784,0.474,8,-6.139,0.0524,0.333,0.0,0.278,0.64,128.012
66,All Time Low,7f6DB3KvWZfEcm00Sefn8t,186458,https://open.spotify.com/track/7f6DB3KvWZfEcm00Sefn8t,0.744,0.555,5,-7.92,0.11,0.226,0.0,0.262,0.853,149.909
67,No Offense,48g32e51Cb4z4zl2Yk93be,129630,https://open.spotify.com/track/48g32e51Cb4z4zl2Yk93be,0.751,0.752,7,-4.698,0.111,0.355,1.03e-05,0.165,0.507,88.005
68,CONVERSATIONS,32FMAbZAzs3D70UuvnN6y4,164174,https://open.spotify.com/track/32FMAbZAzs3D70UuvnN6y4,0.674,0.721,7,-6.489,0.0293,0.13,9.57e-05,0.0464,0.757,132.053
69,WHEN THE LIGHTS GO OUT,1S9nEzVGgS8QkOC1sWYvHx,176489,https://open.spotify.com/track/1S9nEzVGgS8QkOC1sWYvHx,0.731,0.647,6,-6.562,0.0484,0.164,0.00011,0.0881,0.352,89.977
70,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ,156578,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ,0.792,0.793,5,-6.185,0.0841,0.0872,0.0,0.22,0.775,123.031
71,I Like You (A Happier Song) (with Doja Cat),0O6u0VJ46W86TxN9wgyqDj,192840,https://open.spotify.com/track/0O6u0VJ46W86TxN9wgyqDj,0.733,0.67,5,-6.009,0.0751,0.121,0.0,0.121,0.472,100.964
72,Ordinary Life,15k2nBQJ0teDmPZHrOXL2N,221920,https://open.spotify.com/track/15k2nBQJ0teDmPZHrOXL2N,0.537,0.587,7,-7.486,0.0771,0.0275,0.0,0.0961,0.365,149.748
73,Ashes,3Pj6u2KTgepyyidp5xfbHp,166355,https://open.spotify.com/track/3Pj6u2KTgepyyidp5xfbHp,0.712,0.568,5,-7.864,0.0546,0.0947,0.0,0.169,0.46,130.019
74,El Dorado,3p94RpSxQdZocUfrzpemmm,136000,https://open.spotify.com/track/3p94RpSxQdZocUfrzpemmm,0.744,0.714,9,-6.09,0.0333,0.132,0.0,0.262,0.614,119.964
75,Blur,16Azhyv8164hYxI8Ax3F5k,131428,https://open.spotify.com/track/16Azhyv8164hYxI8Ax3F5k,0.834,0.6,5,-5.433,0.0313,0.245,0.0,0.0694,0.694,125.954
76,楽園,6X9m9JRk2ypGusClUBraII,225333,https://open.spotify.com/track/6X9m9JRk2ypGusClUBraII,0.561,0.822,2,-5.078,0.0848,0.00469,2.71e-06,0.092,0.431,97.954
77,DADDY ! DADDY ! DO !,7tdBXBfqfXSWpMaMA8QaES,254640,https://open.spotify.com/track/7tdBXBfqfXSWpMaMA8QaES,0.684,0.815,8,-3.826,0.0496,0.322,0.0,0.12,0.819,138.101
78,東京フラッシュ,6etVkKF8FAy4jXcSl8jlEO,258858,https://open.spotify.com/track/6etVkKF8FAy4jXcSl8jlEO,0.628,0.634,2,-5.508,0.0322,0.00255,7.24e-06,0.0456,0.606,97.99
79,HERO,7C4pZa37R3hTIA4NWzbj9W,200413,https://open.spotify.com/track/7C4pZa37R3hTIA4NWzbj9W,0.555,0.789,7,-5.977,0.0475,0.000749,0.000184,0.0974,0.61,110.021
80,優しい彗星,5MUb136to9lnJLfIy5FZKI,213240,https://open.spotify.com/track/5MUb136to9lnJLfIy5FZKI,0.707,0.709,5,-4.293,0.033,0.179,0.0,0.142,0.59,89.989
81,もう少しだけ,2pXmohBUnD5Li93sgpbPSg,220200,https://open.spotify.com/track/2pXmohBUnD5Li93sgpbPSg,0.675,0.746,8,-5.531,0.0288,0.12,0.0,0.121,0.533,99.99
82,正しくなれない,2Kpsws23Oqf0wFwPrzJnWA,241567,https://open.spotify.com/track/2Kpsws23Oqf0wFwPrzJnWA,0.609,0.66,5,-3.937,0.037,0.0371,9.59e-06,0.128,0.487,118.868
83,再会 (produced by Ayase),52IsIvHidofM9JMjw78Jyz,242166,https://open.spotify.com/track/52IsIvHidofM9JMjw78Jyz,0.713,0.606,7,-5.718,0.0328,0.315,0.0,0.262,0.492,90.005
84,グランドエスケープ,5bUWFHUTbXQcmqI6vWL62j,339160,https://open.spotify.com/track/5bUWFHUTbXQcmqI6vWL62j,0.566,0.534,4,-7.414,0.0356,0.243,8.28e-05,0.116,0.4,146.033
85,Raison Detre,7dOGSR13vk5532IuIgKO4T,222245,https://open.spotify.com/track/7dOGSR13vk5532IuIgKO4T,0.54,0.802,2,-4.085,0.0473,0.000103,7.43e-06,0.179,0.553,152.018
86,Bubble (feat. Uta),13EtMetztrji5zrka6Uzd3,226874,https://open.spotify.com/track/13EtMetztrji5zrka6Uzd3,0.541,0.803,5,-4.725,0.033,0.0134,0.0,0.101,0.442,146.0
87,Inochi No Tabekata,0maSUktGFelOHPjTP8c1Kd,224218,https://open.spotify.com/track/0maSUktGFelOHPjTP8c1Kd,0.541,0.823,6,-4.734,0.055,0.0073,1.82e-05,0.251,0.553,143.037
88,"Sorry, I Like You",34MqDD3411uJQvXsqpZv3D,122790,https://open.spotify.com/track/34MqDD3411uJQvXsqpZv3D,0.833,0.642,9,-6.338,0.0611,0.266,5.06e-06,0.251,0.584,86.017
89,Girl on a Train,6M1nfYPKy7DRk3IrhFVViQ,182547,https://open.spotify.com/track/6M1nfYPKy7DRk3IrhFVViQ,0.711,0.678,9,-6.398,0.0476,0.219,0.0,0.176,0.615,94.04
90,Pro Bad Decision Maker,2DQoX9BUsk2wYbz6iDHPzm,159147,https://open.spotify.com/track/2DQoX9BUsk2wYbz6iDHPzm,0.673,0.663,7,-8.255,0.0775,0.251,3.74e-05,0.145,0.599,80.02
91,1400 / 999 Freestyle,75lcPkAkUsKWHGBlGM476R,175954,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,0.825,0.572,6,-6.067,0.0864,0.0079,0.0,0.113,0.568,141.991
92,Without Me (with Juice WRLD),6Zc5f20q7sOe1IC1c1jQvZ,228816,https://open.spotify.com/track/6Zc5f20q7sOe1IC1c1jQvZ,0.744,0.514,6,-6.103,0.0746,0.355,0.0,0.184,0.449,136.013
