,song_names,song_ids,duration,song_urls,artists,added_at,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
908,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,230400,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1cNDP5yjU5vjeR8qMf4grg'}, 'href': 'https://api.spotify.com/v1/artists/1cNDP5yjU5vjeR8qMf4grg', 'id': '1cNDP5yjU5vjeR8qMf4grg', 'name': 'YNW Melly', 'type': 'artist', 'uri': 'spotify:artist:1cNDP5yjU5vjeR8qMf4grg'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5K4W6rqBFWDnAN6FQUkS6x'}, 'href': 'https://api.spotify.com/v1/artists/5K4W6rqBFWDnAN6FQUkS6x', 'id': '5K4W6rqBFWDnAN6FQUkS6x', 'name': 'Kanye West', 'type': 'artist', 'uri': 'spotify:artist:5K4W6rqBFWDnAN6FQUkS6x'}]",2020-01-22T22:29:20Z,0.661,0.44,2,-9.104,0.0803,0.457,0.0,0.128,0.352,149.937
909,One Night,40yJGQyEaBbIkXpwMFkXip,243269,https://open.spotify.com/track/40yJGQyEaBbIkXpwMFkXip,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw'}, 'href': 'https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw', 'id': '6icQOAFXDZKsumw3YXyusw', 'name': 'Lil Yachty', 'type': 'artist', 'uri': 'spotify:artist:6icQOAFXDZKsumw3YXyusw'}]",2020-01-16T03:03:14Z,0.764,0.475,0,-12.618,0.114,0.345,0.0,0.14,0.34,129.974
910,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,99108,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3gGUMEwIX6XodWsYEvKSal'}, 'href': 'https://api.spotify.com/v1/artists/3gGUMEwIX6XodWsYEvKSal', 'id': '3gGUMEwIX6XodWsYEvKSal', 'name': 'YBN Nahmir', 'type': 'artist', 'uri': 'spotify:artist:3gGUMEwIX6XodWsYEvKSal'}]",2020-01-16T01:26:53Z,0.864,0.664,8,-7.315,0.104,0.0476,0.0,0.0863,0.381,94.932
911,molly,0q0Vsy1SHdUSrR7TJGNAVn,175568,https://open.spotify.com/track/0q0Vsy1SHdUSrR7TJGNAVn,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1EBoLDWzc0lpDDIVasJhAv'}, 'href': 'https://api.spotify.com/v1/artists/1EBoLDWzc0lpDDIVasJhAv', 'id': '1EBoLDWzc0lpDDIVasJhAv', 'name': 'Bernard Jabs', 'type': 'artist', 'uri': 'spotify:artist:1EBoLDWzc0lpDDIVasJhAv'}]",2020-01-14T00:48:05Z,0.695,0.566,6,-7.484,0.124,0.00202,0.0,0.167,0.388,80.029
912,Make No Sense,6klLvorLoo1sxvZcjJIY8I,148629,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b'}, 'href': 'https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b', 'id': '7wlFDEWiM5OoIAt8RSli8b', 'name': 'YoungBoy Never Broke Again', 'type': 'artist', 'uri': 'spotify:artist:7wlFDEWiM5OoIAt8RSli8b'}]",2020-01-12T19:23:15Z,0.876,0.733,10,-4.478,0.333,0.0208,0.0,0.0999,0.962,154.904
913,Out Of Luck,1ipyiYqvds0wcaFDTW6N4X,163266,https://open.spotify.com/track/1ipyiYqvds0wcaFDTW6N4X,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo'}, 'href': 'https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo', 'id': '4Ga1P7PMIsmqEZqhYZQgDo', 'name': 'Lil Tecca', 'type': 'artist', 'uri': 'spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo'}]",2020-01-12T18:58:39Z,0.563,0.624,8,-8.271,0.287,0.0439,0.0,0.111,0.337,152.068
914,crash my whip,4VE02IlNVRSXPk3p9B4Nxz,118666,https://open.spotify.com/track/4VE02IlNVRSXPk3p9B4Nxz,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}]",2020-01-12T09:40:04Z,0.704,0.572,3,-7.107,0.038,0.185,0.0,0.124,0.17,90.013
915,FML,6lruHh1jF7ezgbLv72xYmf,223000,https://open.spotify.com/track/6lruHh1jF7ezgbLv72xYmf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2020-01-12T09:25:43Z,0.822,0.575,5,-5.95,0.0934,0.113,0.0,0.106,0.616,100.087
916,1 Thot 2 Thot Red Thot Blue Thot,7LptQZjp5wgdYDQZPjOV9O,131139,https://open.spotify.com/track/7LptQZjp5wgdYDQZPjOV9O,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YOYua8FpudSEiB9s88IgQ'}, 'href': 'https://api.spotify.com/v1/artists/2YOYua8FpudSEiB9s88IgQ', 'id': '2YOYua8FpudSEiB9s88IgQ', 'name': 'Yung Gravy', 'type': 'artist', 'uri': 'spotify:artist:2YOYua8FpudSEiB9s88IgQ'}]",2020-01-12T08:33:16Z,0.79,0.768,6,-5.638,0.284,0.148,0.000947,0.126,0.691,80.029
917,Bandit (with YoungBoy Never Broke Again),6Gg1gjgKi2AK4e0qzsR7sd,189322,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7wlFDEWiM5OoIAt8RSli8b'}, 'href': 'https://api.spotify.com/v1/artists/7wlFDEWiM5OoIAt8RSli8b', 'id': '7wlFDEWiM5OoIAt8RSli8b', 'name': 'YoungBoy Never Broke Again', 'type': 'artist', 'uri': 'spotify:artist:7wlFDEWiM5OoIAt8RSli8b'}]",2020-01-12T08:14:10Z,0.474,0.631,5,-5.884,0.343,0.0687,0.0,0.132,0.425,180.051
918,do u even miss me at all?,1AHf5FSofKcUw8tyKkccKF,177626,https://open.spotify.com/track/1AHf5FSofKcUw8tyKkccKF,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5i4BaWy8YIun1u3RXwmlWn'}, 'href': 'https://api.spotify.com/v1/artists/5i4BaWy8YIun1u3RXwmlWn', 'id': '5i4BaWy8YIun1u3RXwmlWn', 'name': 'gianni & kyle', 'type': 'artist', 'uri': 'spotify:artist:5i4BaWy8YIun1u3RXwmlWn'}]",2020-01-12T07:48:11Z,0.819,0.519,10,-7.16,0.0768,0.384,0.0,0.0898,0.452,100.039
919,Tip Toe (feat. A Boogie Wit da Hoodie),6ztvsy3C6hPjVg9j4x1XKJ,185806,https://open.spotify.com/track/6ztvsy3C6hPjVg9j4x1XKJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB'}, 'href': 'https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB', 'id': '757aE44tKEUQEqRuT6GnEB', 'name': 'Roddy Ricch', 'type': 'artist', 'uri': 'spotify:artist:757aE44tKEUQEqRuT6GnEB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",2020-01-12T07:48:09Z,0.757,0.673,1,-8.513,0.141,0.095,0.0,0.338,0.574,92.958
920,Start Wit Me (feat. Gunna),7A20WnLkjtZU2d7hIB6Ziu,158691,https://open.spotify.com/track/7A20WnLkjtZU2d7hIB6Ziu,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/757aE44tKEUQEqRuT6GnEB'}, 'href': 'https://api.spotify.com/v1/artists/757aE44tKEUQEqRuT6GnEB', 'id': '757aE44tKEUQEqRuT6GnEB', 'name': 'Roddy Ricch', 'type': 'artist', 'uri': 'spotify:artist:757aE44tKEUQEqRuT6GnEB'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}]",2020-01-12T07:28:20Z,0.886,0.479,4,-8.054,0.334,0.077,0.0,0.135,0.408,130.029
921,Fast,6MjNilJCVKJq0LfFvo5jWJ,208517,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4MCBfE4596Uoi2O4DtmEMz'}, 'href': 'https://api.spotify.com/v1/artists/4MCBfE4596Uoi2O4DtmEMz', 'id': '4MCBfE4596Uoi2O4DtmEMz', 'name': 'Juice WRLD', 'type': 'artist', 'uri': 'spotify:artist:4MCBfE4596Uoi2O4DtmEMz'}]",2020-01-12T07:16:51Z,0.623,0.608,1,-5.937,0.0434,0.426,0.0,0.105,0.263,84.98
922,Lifted,30znVdi5NerXBthGxHez9f,135680,https://open.spotify.com/track/30znVdi5NerXBthGxHez9f,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7ySZXevcgRfQ8OBL76GMSz'}, 'href': 'https://api.spotify.com/v1/artists/7ySZXevcgRfQ8OBL76GMSz', 'id': '7ySZXevcgRfQ8OBL76GMSz', 'name': 'svrite', 'type': 'artist', 'uri': 'spotify:artist:7ySZXevcgRfQ8OBL76GMSz'}]",2020-01-12T07:12:59Z,0.671,0.358,4,-12.644,0.0617,0.112,0.0314,0.162,0.68,130.016
923,Last Time,2nYbkkGVP8jK2ER1RYOOm4,169000,https://open.spotify.com/track/2nYbkkGVP8jK2ER1RYOOm4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2vxh38hZKAV0DlSpnv7cqT'}, 'href': 'https://api.spotify.com/v1/artists/2vxh38hZKAV0DlSpnv7cqT', 'id': '2vxh38hZKAV0DlSpnv7cqT', 'name': 'Lxst', 'type': 'artist', 'uri': 'spotify:artist:2vxh38hZKAV0DlSpnv7cqT'}]",2020-01-11T06:02:41Z,0.688,0.639,1,-6.808,0.0762,0.348,1.81e-06,0.136,0.468,82.481
924,Lasey,2tF3ZsubTXWHWzaUwdbL0a,194649,https://open.spotify.com/track/2tF3ZsubTXWHWzaUwdbL0a,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1cLwvhC56kforLsYJpjuSe'}, 'href': 'https://api.spotify.com/v1/artists/1cLwvhC56kforLsYJpjuSe', 'id': '1cLwvhC56kforLsYJpjuSe', 'name': '3Fortiori', 'type': 'artist', 'uri': 'spotify:artist:1cLwvhC56kforLsYJpjuSe'}]",2019-12-26T21:53:55Z,0.747,0.395,5,-11.945,0.329,0.214,4.96e-05,0.196,0.554,171.955
925,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,166560,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6AgTAQt8XS6jRWi4sX7w49'}, 'href': 'https://api.spotify.com/v1/artists/6AgTAQt8XS6jRWi4sX7w49', 'id': '6AgTAQt8XS6jRWi4sX7w49', 'name': 'Polo G', 'type': 'artist', 'uri': 'spotify:artist:6AgTAQt8XS6jRWi4sX7w49'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6jGMq4yGs7aQzuGsMgVgZR'}, 'href': 'https://api.spotify.com/v1/artists/6jGMq4yGs7aQzuGsMgVgZR', 'id': '6jGMq4yGs7aQzuGsMgVgZR', 'name': 'Lil Tjay', 'type': 'artist', 'uri': 'spotify:artist:6jGMq4yGs7aQzuGsMgVgZR'}]",2019-12-26T07:26:41Z,0.772,0.639,1,-7.119,0.467,0.15,0.0,0.0698,0.261,168.112
926,I,4ZT9FnbFu1PaBfV3itxiqT,181890,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}]",2019-11-25T23:52:46Z,0.649,0.453,6,-7.28,0.085,0.627,0.0,0.116,0.431,99.183
927,Strings,2VdWzhJDjWaELCEhwyO8Q4,194000,https://open.spotify.com/track/2VdWzhJDjWaELCEhwyO8Q4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS'}, 'href': 'https://api.spotify.com/v1/artists/6ASri4ePR7RlsvIQgWPJpS', 'id': '6ASri4ePR7RlsvIQgWPJpS', 'name': 'iann dior', 'type': 'artist', 'uri': 'spotify:artist:6ASri4ePR7RlsvIQgWPJpS'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ'}, 'href': 'https://api.spotify.com/v1/artists/2hlmm7s2ICUX0LVIhVFlZQ', 'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna', 'type': 'artist', 'uri': 'spotify:artist:2hlmm7s2ICUX0LVIhVFlZQ'}]",2019-11-25T21:45:32Z,0.797,0.566,1,-6.654,0.042,0.128,0.0,0.114,0.392,119.937
928,Pursuit Of Happiness (Nightmare),5iSEsR6NKjlC9SrIJkyL3k,295293,https://open.spotify.com/track/5iSEsR6NKjlC9SrIJkyL3k,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu'}, 'href': 'https://api.spotify.com/v1/artists/0fA0VVWsXO9YnASrzqfmYu', 'id': '0fA0VVWsXO9YnASrzqfmYu', 'name': 'Kid Cudi', 'type': 'artist', 'uri': 'spotify:artist:0fA0VVWsXO9YnASrzqfmYu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE'}, 'href': 'https://api.spotify.com/v1/artists/0SwO7SWeDHJijQ3XNS7xEE', 'id': '0SwO7SWeDHJijQ3XNS7xEE', 'name': 'MGMT', 'type': 'artist', 'uri': 'spotify:artist:0SwO7SWeDHJijQ3XNS7xEE'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/57dN52uHvrHOxijzpIgu3E'}, 'href': 'https://api.spotify.com/v1/artists/57dN52uHvrHOxijzpIgu3E', 'id': '57dN52uHvrHOxijzpIgu3E', 'name': 'Ratatat', 'type': 'artist', 'uri': 'spotify:artist:57dN52uHvrHOxijzpIgu3E'}]",2019-11-20T01:07:23Z,0.63,0.605,0,-8.951,0.0414,0.484,9.29e-05,0.298,0.266,115.277
929,hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,185093,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2019-11-04T03:23:04Z,0.778,0.559,6,-7.109,0.0776,0.128,0.0,0.399,0.678,129.989
930,ROXANNE,1ZPWWSwCkxKfqdp4H0RFCo,163636,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0vRvGUQVUjytro0xpb26bs'}, 'href': 'https://api.spotify.com/v1/artists/0vRvGUQVUjytro0xpb26bs', 'id': '0vRvGUQVUjytro0xpb26bs', 'name': 'Arizona Zervas', 'type': 'artist', 'uri': 'spotify:artist:0vRvGUQVUjytro0xpb26bs'}]",2019-11-04T03:22:57Z,0.621,0.601,6,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735
931,Lust,7oJrVhiTPZGBXWPwhxjy9S,156000,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}]",2019-11-03T02:43:58Z,0.718,0.767,9,-5.641,0.166,0.138,0.0,0.114,0.519,160.084
932,do re mi,3Q3myFA7q4Op95DOpHplaY,212027,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2cFrymmkijnjDg9SS92EPM'}, 'href': 'https://api.spotify.com/v1/artists/2cFrymmkijnjDg9SS92EPM', 'id': '2cFrymmkijnjDg9SS92EPM', 'name': 'blackbear', 'type': 'artist', 'uri': 'spotify:artist:2cFrymmkijnjDg9SS92EPM'}]",2019-11-01T23:34:08Z,0.745,0.593,8,-6.35,0.0526,0.00522,5.25e-06,0.123,0.17,111.002
933,Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,203907,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7d3WFRME3vBY2cgoP38RDo'}, 'href': 'https://api.spotify.com/v1/artists/7d3WFRME3vBY2cgoP38RDo', 'id': '7d3WFRME3vBY2cgoP38RDo', 'name': 'Lil Skies', 'type': 'artist', 'uri': 'spotify:artist:7d3WFRME3vBY2cgoP38RDo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/04ei5kNgmDuNAydFhhIHnD'}, 'href': 'https://api.spotify.com/v1/artists/04ei5kNgmDuNAydFhhIHnD', 'id': '04ei5kNgmDuNAydFhhIHnD', 'name': 'Landon Cube', 'type': 'artist', 'uri': 'spotify:artist:04ei5kNgmDuNAydFhhIHnD'}]",2019-11-01T23:32:05Z,0.745,0.646,6,-6.987,0.17,0.157,0.0,0.338,0.46,79.993
934,Somebody,735RSTb2xbtWbDtKD9XDYi,174333,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0'}, 'href': 'https://api.spotify.com/v1/artists/6MPCFvOQv5cIGfw3jODMF0', 'id': '6MPCFvOQv5cIGfw3jODMF0', 'name': 'Internet Money', 'type': 'artist', 'uri': 'spotify:artist:6MPCFvOQv5cIGfw3jODMF0'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4Ga1P7PMIsmqEZqhYZQgDo'}, 'href': 'https://api.spotify.com/v1/artists/4Ga1P7PMIsmqEZqhYZQgDo', 'id': '4Ga1P7PMIsmqEZqhYZQgDo', 'name': 'Lil Tecca', 'type': 'artist', 'uri': 'spotify:artist:4Ga1P7PMIsmqEZqhYZQgDo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",2019-10-29T02:07:32Z,0.63,0.671,6,-6.659,0.256,0.363,0.0,0.113,0.333,89.921
935,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",2zjGJ0dChMR0KxBZS15aqo,174100,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k'}, 'href': 'https://api.spotify.com/v1/artists/0YinUQ50QDB7ZxSCLyQ40k', 'id': '0YinUQ50QDB7ZxSCLyQ40k', 'name': 'Mustard', 'type': 'artist', 'uri': 'spotify:artist:0YinUQ50QDB7ZxSCLyQ40k'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7rkW85dBwwrJtlHRDkJDAC'}, 'href': 'https://api.spotify.com/v1/artists/7rkW85dBwwrJtlHRDkJDAC', 'id': '7rkW85dBwwrJtlHRDkJDAC', 'name': 'NAV', 'type': 'artist', 'uri': 'spotify:artist:7rkW85dBwwrJtlHRDkJDAC'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/699OTQXzgjhIYAHMy9RyPD'}, 'href': 'https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD', 'id': '699OTQXzgjhIYAHMy9RyPD', 'name': 'Playboi Carti', 'type': 'artist', 'uri': 'spotify:artist:699OTQXzgjhIYAHMy9RyPD'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}]",2019-10-09T23:09:49Z,0.883,0.525,2,-8.054,0.0633,0.189,0.0,0.0971,0.312,99.978
936,Alley Oop,38nyi6J4H44dXpf0PE3bWE,152186,https://open.spotify.com/track/38nyi6J4H44dXpf0PE3bWE,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2YOYua8FpudSEiB9s88IgQ'}, 'href': 'https://api.spotify.com/v1/artists/2YOYua8FpudSEiB9s88IgQ', 'id': '2YOYua8FpudSEiB9s88IgQ', 'name': 'Yung Gravy', 'type': 'artist', 'uri': 'spotify:artist:2YOYua8FpudSEiB9s88IgQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK'}, 'href': 'https://api.spotify.com/v1/artists/5f7VJjfbwm532GiveGC0ZK', 'id': '5f7VJjfbwm532GiveGC0ZK', 'name': 'Lil Baby', 'type': 'artist', 'uri': 'spotify:artist:5f7VJjfbwm532GiveGC0ZK'}]",2019-10-04T21:26:55Z,0.857,0.503,6,-7.502,0.265,0.266,0.0,0.0852,0.867,122.036
937,No Role Modelz,62vpWI1CHwFy7tMIcSStl8,292986,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5'}, 'href': 'https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5', 'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'type': 'artist', 'uri': 'spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'}]",2019-09-28T21:43:24Z,0.692,0.521,10,-8.465,0.33,0.301,0.0,0.0565,0.463,100.45
938,Spazzin,2EkwTGOweXblSO5F0HLBkh,163608,https://open.spotify.com/track/2EkwTGOweXblSO5F0HLBkh,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mBzGibj8Z5oXEkCLXkmOz'}, 'href': 'https://api.spotify.com/v1/artists/7mBzGibj8Z5oXEkCLXkmOz', 'id': '7mBzGibj8Z5oXEkCLXkmOz', 'name': 'N7', 'type': 'artist', 'uri': 'spotify:artist:7mBzGibj8Z5oXEkCLXkmOz'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4wY4N46LXelvi9zf5TAMdK'}, 'href': 'https://api.spotify.com/v1/artists/4wY4N46LXelvi9zf5TAMdK', 'id': '4wY4N46LXelvi9zf5TAMdK', 'name': 'Pwap', 'type': 'artist', 'uri': 'spotify:artist:4wY4N46LXelvi9zf5TAMdK'}]",2019-09-26T01:01:35Z,0.885,0.584,11,-11.142,0.359,0.0779,0.0,0.157,0.58,132.082
939,Go Flex,5yuShbu70mtHXY0yLzCQLQ,179613,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'}, 'href': 'https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60', 'id': '246dkjvS1zLTtiykXe5h60', 'name': 'Post Malone', 'type': 'artist', 'uri': 'spotify:artist:246dkjvS1zLTtiykXe5h60'}]",2019-09-26T00:07:43Z,0.665,0.498,5,-8.185,0.0832,0.228,0.0,0.0757,0.127,81.967
940,Back Again,0knu6OheaYzHPvyf5gL7eX,198120,https://open.spotify.com/track/0knu6OheaYzHPvyf5gL7eX,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5xAFZrdnSXmEnHPLfkxJsa'}, 'href': 'https://api.spotify.com/v1/artists/5xAFZrdnSXmEnHPLfkxJsa', 'id': '5xAFZrdnSXmEnHPLfkxJsa', 'name': 'Tyler Thomas', 'type': 'artist', 'uri': 'spotify:artist:5xAFZrdnSXmEnHPLfkxJsa'}]",2019-09-25T22:59:53Z,0.652,0.795,6,-4.133,0.155,0.74,0.0,0.291,0.439,95.797
941,Alright,0lwkTJnLBVWvEnxtku7Msy,218280,https://open.spotify.com/track/0lwkTJnLBVWvEnxtku7Msy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L'}, 'href': 'https://api.spotify.com/v1/artists/4xRYI6VqpkE3UwrDrAZL8L', 'id': '4xRYI6VqpkE3UwrDrAZL8L', 'name': 'Logic', 'type': 'artist', 'uri': 'spotify:artist:4xRYI6VqpkE3UwrDrAZL8L'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}]",2019-09-25T22:52:46Z,0.807,0.693,11,-5.056,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035
